model_id,role,split,contrast_id,stratum,task_id,difficulty,treated_cell,treated_turn,reference_cell,reference_turn,treated_m1,reference_m1,treated_missing_kind,reference_missing_kind,difference_available_case,difference_zero_imputation,difference_manski_lower,difference_manski_upper
google/gemma-2-9b-it,primary,discovery,H1,easy | neutral,DGS-003,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,8.999999805062544,15.625000357738827,,,-6.625000552676283,-6.625000552676283,-6.625000552676283,-6.625000552676283
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-001,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,8.374999835214112,9.749999965686584,,,-1.375000130472472,-1.375000130472472,-1.375000130472472,-1.375000130472472
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-002,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.249999771171133,11.750000359035766,,,-0.5000005878646334,-0.5000005878646334,-0.5000005878646334,-0.5000005878646334
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-009,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,9.49999961355934,12.500000244828698,,,-3.0000006312693586,-3.0000006312693586,-3.0000006312693586,-3.0000006312693586
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-011,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.375000011641532,15.249999762731022,,,-1.87499975108949,-1.87499975108949,-1.87499975108949,-1.87499975108949
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-017,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,14.249999882325938,14.999999881125404,,,-0.749999998799467,-0.749999998799467,-0.749999998799467,-0.749999998799467
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-019,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,10.374999791674782,11.125000251515303,,,-0.7500004598405212,-0.7500004598405212,-0.7500004598405212,-0.7500004598405212
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-025,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.000000137006282,10.37500024063047,,,0.6249998963758117,0.6249998963758117,0.6249998963758117,0.6249998963758117
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-027,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.124999645384378,13.000000001324224,,,-0.8750003559398465,-0.8750003559398465,-0.8750003559398465,-0.8750003559398465
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-033,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.125000119671313,13.249999762869265,,,-0.12499964319795254,-0.12499964319795254,-0.12499964319795254,-0.12499964319795254
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-036,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.625000394473318,14.625000129148248,,,-1.9999997346749296,-1.9999997346749296,-1.9999997346749296,-1.9999997346749296
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-006,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.874999883861165,11.125000002102752,,,0.7499998817584128,0.7499998817584128,0.7499998817584128,0.7499998817584128
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-008,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.499999541265424,12.624999526407919,,,-0.12499998514249455,-0.12499998514249455,-0.12499998514249455,-0.12499998514249455
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-013,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,8.375000198982889,non_answer,,,-8.375000198982889,0.0,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-016,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-6.874999563748133,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-021,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.250000243897375,11.999999763764208,,,-0.749999519866833,-0.749999519866833,-0.749999519866833,-0.749999519866833
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-024,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-6.874999563748133,6.874999563748133
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-029,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,9.499999543884769,12.000000359832484,,,-2.5000008159477147,-2.5000008159477147,-2.5000008159477147,-2.5000008159477147
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-031,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.49999985966133,14.375000379164703,,,-1.8750005195033737,-1.8750005195033737,-1.8750005195033737,-1.8750005195033737
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-039,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.374999762774678,12.749999765044777,,,0.6249999977299012,0.6249999977299012,0.6249999977299012,0.6249999977299012
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,tone_pooled,easy+hard | accurate,DGS-040,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.624999523985025,14.250000239590008,,,-2.6250007156049833,-2.6250007156049833,-2.6250007156049833,-2.6250007156049833
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-001,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,9.625000128493411,9.749999965686584,,,-0.12499983719317243,-0.12499983719317243,-0.12499983719317243,-0.12499983719317243
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-002,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,9.250000325147994,11.750000359035766,,,-2.5000000338877726,-2.5000000338877726,-2.5000000338877726,-2.5000000338877726
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-009,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,9.500000377796823,12.500000244828698,,,-2.9999998670318746,-2.9999998670318746,-2.9999998670318746,-2.9999998670318746
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-011,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,12.499999884908902,15.249999762731022,,,-2.7499998778221197,-2.7499998778221197,-2.7499998778221197,-2.7499998778221197
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-017,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,13.75000023857865,14.999999881125404,,,-1.2499996425467543,-1.2499996425467543,-1.2499996425467543,-1.2499996425467543
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-019,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,8.874999610241503,11.125000251515303,,,-2.2500006412738003,-2.2500006412738003,-2.2500006412738003,-2.2500006412738003
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-025,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,8.749999543695594,10.37500024063047,,,-1.625000696934876,-1.625000696934876,-1.625000696934876,-1.625000696934876
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-027,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,8.374999812280294,13.000000001324224,,,-4.625000189043931,-4.625000189043931,-4.625000189043931,-4.625000189043931
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-033,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,14.124999642737748,13.249999762869265,,,0.8749998798684828,0.8749998798684828,0.8749998798684828,0.8749998798684828
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3a,"easy | accurate, neutral",DGS-036,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,13.499999897569069,14.625000129148248,,,-1.125000231579179,-1.125000231579179,-1.125000231579179,-1.125000231579179
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-001,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,9.000000261177775,8.374999835214112,,,0.6250004259636626,0.6250004259636626,0.6250004259636626,0.6250004259636626
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-002,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,11.374999655570718,11.249999771171133,,,0.12499988439958543,0.12499988439958543,0.12499988439958543,0.12499988439958543
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-009,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,1.4999999403953552,9.49999961355934,,,-7.999999673163984,-7.999999673163984,-7.999999673163984,-7.999999673163984
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-011,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,9.750000034633558,13.375000011641532,,,-3.624999977007974,-3.624999977007974,-3.624999977007974,-3.624999977007974
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-017,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,13.750000241168891,14.249999882325938,,,-0.4999996411570464,-0.4999996411570464,-0.4999996411570464,-0.4999996411570464
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-019,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,9.250000070926035,10.374999791674782,,,-1.1249997207487468,-1.1249997207487468,-1.1249997207487468,-1.1249997207487468
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-025,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-4.750000069849193,11.000000137006282,,,-15.750000206855475,-15.750000206855475,-15.750000206855475,-15.750000206855475
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-027,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,-7.250000222527888,12.124999645384378,,,-19.374999867912265,-19.374999867912265,-19.374999867912265,-19.374999867912265
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-033,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,10.625000360436388,13.125000119671313,,,-2.4999997592349246,-2.4999997592349246,-2.4999997592349246,-2.4999997592349246
meta-llama/Llama-3.1-8B-Instruct,extension,holdout,H3b,"easy | accurate, hostile",DGS-036,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,10.874999795778422,12.625000394473318,,,-1.7500005986948963,-1.7500005986948963,-1.7500005986948963,-1.7500005986948963
